"stock_id","store_id","product_id","quantity","last_stocked_date"
"S2655","5","P565",160,"2024-08-14"
"S2656","1","P566",937,"2023-12-19"
"S2657","2","P566",559,"2023-07-03"
"S2658","3","P566",468,"2023-10-02"
"S2659","4","P566",535,"2023-07-07"
"S2660","5","P566",628,"2023-12-07"
"S2661","1","P567",848,"2023-07-30"
"S2662","2","P567",936,"2024-06-16"
"S2663","3","P567",974,"2024-08-21"
"S2664","4","P567",577,"2023-10-22"
"S2665","5","P567",929,"2024-07-11"
"S2666","1","P568",140,"2024-02-04"
"S2667","2","P568",633,"2024-08-27"
"S2668","3","P568",566,"2024-09-10"
"S2669","4","P568",933,"2024-01-26"
"S2670","5","P568",95,"2024-03-01"
"S2671","1","P569",138,"2024-06-22"
"S2672","2","P569",47,"2023-06-18"
"S2673","3","P569",437,"2024-09-12"
"S2674","4","P569",276,"2024-10-06"
"S2675","5","P569",803,"2023-05-01"
"S2676","1","P570",28,"2023-12-31"
"S2677","2","P570",597,"2023-12-14"
"S2678","3","P570",975,"2023-06-24"
"S2679","4","P570",940,"2024-08-23"
"S2680","5","P570",821,"2024-05-30"
"S2681","1","P571",373,"2024-11-05"
"S2682","2","P571",682,"2024-07-14"
"S2683","3","P571",953,"2024-10-07"
"S2684","4","P571",336,"2024-08-18"
"S2685","5","P571",480,"2024-04-21"
"S2686","1","P572",102,"2024-11-13"
"S2687","2","P572",286,"2023-10-18"
"S2688","3","P572",176,"2024-08-24"
"S2689","4","P572",299,"2024-10-03"
"S2690","5","P572",62,"2023-06-24"
"S2691","1","P573",174,"2024-05-24"
"S2692","2","P573",936,"2024-04-27"
"S2693","3","P573",304,"2023-06-13"
"S2694","4","P573",226,"2023-07-07"
"S2695","5","P573",543,"2024-05-14"
"S2696","1","P574",678,"2023-08-21"
"S2697","2","P574",699,"2023-05-12"
"S2698","3","P574",2,"2024-04-25"
"S2699","4","P574",305,"2023-12-22"
"S2700","5","P574",431,"2024-04-03"
"S2701","1","P575",337,"2024-01-20"
"S2702","2","P575",50,"2023-07-14"
"S2703","3","P575",828,"2024-10-12"
"S2704","4","P575",418,"2024-04-27"
"S2705","5","P575",743,"2024-10-17"
"S2706","1","P576",554,"2024-04-27"
"S2707","2","P576",171,"2024-03-31"
"S2708","3","P576",430,"2024-02-17"
"S2709","4","P576",510,"2024-05-31"
"S2710","5","P576",122,"2024-10-18"
"S2711","1","P577",876,"2024-06-19"
"S2712","2","P577",309,"2024-10-20"
"S2713","3","P577",610,"2024-02-04"
"S2714","4","P577",320,"2024-09-18"
"S2715","5","P577",797,"2024-03-29"
"S2716","1","P578",39,"2024-06-02"
"S2717","2","P578",38,"2023-05-15"
"S2718","3","P578",478,"2023-06-28"
"S2719","4","P578",849,"2024-05-28"
"S2720","5","P578",822,"2024-02-01"
"S2721","1","P579",687,"2023-11-07"
"S2722","2","P579",445,"2023-08-23"
"S2723","3","P579",582,"2024-01-30"
"S2724","4","P579",632,"2024-08-11"
"S2725","5","P579",701,"2024-01-12"
"S2726","1","P580",973,"2024-08-11"
"S2727","2","P580",540,"2024-01-10"
"S2728","3","P580",865,"2023-11-25"
"S2729","4","P580",753,"2024-05-17"
"S2730","5","P580",866,"2024-03-23"
"S2731","1","P581",543,"2023-05-03"
"S2732","2","P581",645,"2024-09-29"
"S2733","3","P581",817,"2023-12-13"
"S2734","4","P581",597,"2024-10-01"
"S2735","5","P581",928,"2024-06-22"
"S2736","1","P582",696,"2024-06-12"
"S2737","2","P582",374,"2024-02-22"
"S2738","3","P582",687,"2024-04-08"
"S2739","4","P582",663,"2023-07-14"
"S2740","5","P582",918,"2024-07-09"
"S2741","1","P583",898,"2023-09-04"
"S2742","2","P583",847,"2024-09-15"
"S2743","3","P583",952,"2023-05-11"
"S2744","4","P583",823,"2024-08-09"
"S2745","5","P583",905,"2023-08-25"
"S2746","1","P584",689,"2024-01-30"
"S2747","2","P584",757,"2023-11-24"
"S2748","3","P584",167,"2024-05-03"
"S2749","4","P584",51,"2023-09-29"
"S2750","5","P584",447,"2023-07-15"
"S2751","1","P585",426,"2023-09-20"
"S2752","2","P585",594,"2024-04-19"
"S2753","3","P585",628,"2024-07-02"
"S2754","4","P585",199,"2023-09-24"
"S2755","5","P585",955,"2023-09-09"
"S2756","1","P586",31,"2024-08-29"
"S2757","2","P586",693,"2024-01-31"
"S2758","3","P586",410,"2023-11-15"
"S2759","4","P586",881,"2024-06-28"
"S2760","5","P586",410,"2023-11-16"
"S2761","1","P587",786,"2023-09-28"
"S2762","2","P587",462,"2024-09-12"
"S2763","3","P587",312,"2024-02-07"
"S2764","4","P587",241,"2024-09-06"
"S2765","5","P587",680,"2024-08-15"
"S2766","1","P588",828,"2024-06-20"
"S2767","2","P588",297,"2024-08-19"
"S2768","3","P588",629,"2024-02-05"
"S2769","4","P588",899,"2024-05-23"
"S2770","5","P588",958,"2024-07-15"
"S2771","1","P589",777,"2023-07-09"
"S2772","2","P589",789,"2023-08-09"
"S2773","3","P589",542,"2024-01-06"
"S2774","4","P589",986,"2024-02-17"
"S2775","5","P589",551,"2024-08-15"
"S2776","1","P590",291,"2023-10-19"
"S2777","2","P590",195,"2024-09-18"
"S2778","3","P590",176,"2023-10-30"
"S2779","4","P590",758,"2024-07-10"
"S2780","5","P590",97,"2024-10-08"
"S2781","1","P591",487,"2024-05-19"
"S2782","2","P591",285,"2023-07-08"
"S2783","3","P591",719,"2024-07-27"
"S2784","4","P591",876,"2024-08-04"
"S2785","5","P591",585,"2023-11-21"
"S2786","1","P592",157,"2024-09-07"
"S2787","2","P592",793,"2023-08-08"
"S2788","3","P592",965,"2023-12-19"
"S2789","4","P592",795,"2023-12-29"
"S2790","5","P592",980,"2024-01-06"
"S2791","1","P593",271,"2024-01-13"
"S2792","2","P593",233,"2024-02-21"
"S2793","3","P593",931,"2024-03-02"
"S2794","4","P593",884,"2024-06-14"
"S2795","5","P593",976,"2024-07-23"
"S2796","1","P594",146,"2024-01-04"
"S2797","2","P594",276,"2023-06-17"
"S2798","3","P594",777,"2024-02-06"
"S2799","4","P594",531,"2024-08-15"
"S2800","5","P594",906,"2024-07-18"
"S2801","1","P595",991,"2024-06-04"
"S2802","2","P595",353,"2023-10-10"
"S2803","3","P595",98,"2024-10-04"
"S2804","4","P595",278,"2023-10-11"
"S2805","5","P595",870,"2024-07-15"
"S2806","1","P596",135,"2024-11-14"
"S2807","2","P596",86,"2023-05-03"
"S2808","3","P596",661,"2023-06-22"
"S2809","4","P596",766,"2023-09-23"
"S2810","5","P596",893,"2024-02-04"
"S2811","1","P597",607,"2023-06-24"
"S2812","2","P597",301,"2023-05-26"
"S2813","3","P597",186,"2024-11-02"
"S2814","4","P597",301,"2024-10-16"
"S2815","5","P597",292,"2024-05-28"
"S2816","1","P598",699,"2024-09-17"
"S2817","2","P598",805,"2023-11-01"
"S2818","3","P598",999,"2023-05-06"
"S2819","4","P598",714,"2023-10-21"
"S2820","5","P598",471,"2024-02-08"
"S2821","1","P599",264,"2024-02-17"
"S2822","2","P599",775,"2024-06-21"
"S2823","3","P599",675,"2023-08-20"
"S2824","4","P599",55,"2023-07-16"
"S2825","5","P599",8,"2023-10-15"
"S2826","1","P600",24,"2023-12-15"
"S2827","2","P600",574,"2023-05-28"
"S2828","3","P600",518,"2024-08-01"
"S2829","4","P600",870,"2024-09-18"
"S2830","5","P600",95,"2024-07-17"
"S2831","1","P601",263,"2023-05-09"
"S2832","2","P601",494,"2024-07-08"
"S2833","3","P601",593,"2023-06-27"
"S2834","4","P601",410,"2023-12-29"
"S2835","5","P601",801,"2024-07-24"
"S2836","1","P602",720,"2024-07-30"
"S2837","2","P602",327,"2024-05-22"
"S2838","3","P602",166,"2024-06-09"
"S2839","4","P602",190,"2024-07-24"
"S2840","5","P602",595,"2023-06-10"
"S2841","1","P603",731,"2024-06-08"
"S2842","2","P603",352,"2024-01-28"
"S2843","3","P603",594,"2024-01-19"
"S2844","4","P603",656,"2023-06-20"
"S2845","5","P603",240,"2024-06-07"
"S2846","1","P604",351,"2024-11-03"
"S2847","2","P604",957,"2023-06-04"
"S2848","3","P604",359,"2023-10-22"
"S2849","4","P604",395,"2024-09-02"
"S2850","5","P604",917,"2023-07-11"
"S2851","1","P605",466,"2024-10-26"
"S2852","2","P605",108,"2023-06-06"
"S2853","3","P605",266,"2023-08-29"
"S2854","4","P605",524,"2023-12-08"
"S2855","5","P605",494,"2024-08-03"
"S2856","1","P606",805,"2023-07-09"
"S2857","2","P606",40,"2023-10-03"
"S2858","3","P606",579,"2023-05-13"
"S2859","4","P606",116,"2024-06-05"
"S2860","5","P606",535,"2023-05-07"
"S2861","1","P607",9,"2023-06-20"
"S2862","2","P607",918,"2023-09-10"
"S2863","3","P607",284,"2024-02-26"
"S2864","4","P607",413,"2024-05-27"
"S2865","5","P607",393,"2023-08-10"
"S2866","1","P608",103,"2024-05-23"
"S2867","2","P608",915,"2024-10-02"
"S2868","3","P608",201,"2024-02-22"
"S2869","4","P608",308,"2024-08-27"
"S2870","5","P608",820,"2024-08-07"
"S2871","1","P609",429,"2023-12-22"
"S2872","2","P609",937,"2023-11-28"
"S2873","3","P609",789,"2024-04-02"
"S2874","4","P609",982,"2024-11-10"
"S2875","5","P609",667,"2024-11-09"
"S2876","1","P610",843,"2023-10-24"
"S2877","2","P610",434,"2023-06-08"
"S2878","3","P610",960,"2023-12-07"
"S2879","4","P610",690,"2024-06-13"
"S2880","5","P610",868,"2024-05-12"
"S2881","1","P611",730,"2023-06-14"
"S2882","2","P611",523,"2023-12-13"
"S2883","3","P611",254,"2024-04-02"
"S2884","4","P611",925,"2024-10-29"
"S2885","5","P611",463,"2023-11-05"
"S2886","1","P612",197,"2024-07-06"
"S2887","2","P612",618,"2024-03-28"
"S2888","3","P612",943,"2024-02-28"
"S2889","4","P612",53,"2024-10-06"
"S2890","5","P612",95,"2024-05-18"
"S2891","1","P613",159,"2024-11-01"
"S2892","2","P613",663,"2023-06-17"
"S2893","3","P613",775,"2024-09-24"
"S2894","4","P613",188,"2024-11-05"
"S2895","5","P613",412,"2023-06-24"
"S2896","1","P614",732,"2023-12-18"
"S2897","2","P614",992,"2024-09-24"
"S2898","3","P614",725,"2024-10-02"
"S2899","4","P614",914,"2023-11-30"
"S2900","5","P614",403,"2024-03-26"
"S2901","1","P615",612,"2023-12-05"
"S2902","2","P615",185,"2024-01-30"
"S2903","3","P615",190,"2024-04-05"
"S2904","4","P615",708,"2024-05-30"
"S2905","5","P615",122,"2024-09-13"
"S2906","1","P616",760,"2023-11-03"
"S2907","2","P616",610,"2023-09-27"
"S2908","3","P616",120,"2024-07-11"
"S2909","4","P616",761,"2024-03-18"
"S2910","5","P616",712,"2024-05-22"
"S2911","1","P617",96,"2023-12-09"
"S2912","2","P617",567,"2023-08-22"
"S2913","3","P617",235,"2023-05-26"
"S2914","4","P617",805,"2023-12-21"
"S2915","5","P617",41,"2024-02-29"
"S2916","1","P618",32,"2024-02-09"
"S2917","2","P618",608,"2024-10-17"
"S2918","3","P618",358,"2023-07-31"
"S2919","4","P618",261,"2023-07-06"
"S2920","5","P618",277,"2023-07-26"
"S2921","1","P619",434,"2024-01-06"
"S2922","2","P619",234,"2024-02-13"
"S2923","3","P619",205,"2024-06-29"
"S2924","4","P619",847,"2023-11-07"
"S2925","5","P619",614,"2023-06-01"
"S2926","1","P620",107,"2024-08-30"
"S2927","2","P620",838,"2024-06-21"
"S2928","3","P620",166,"2024-07-16"
"S2929","4","P620",168,"2024-02-27"
"S2930","5","P620",594,"2024-09-17"
"S2931","1","P621",170,"2024-03-01"
"S2932","2","P621",912,"2024-04-25"
"S2933","3","P621",368,"2024-05-12"
"S2934","4","P621",781,"2024-07-04"
"S2935","5","P621",427,"2024-10-10"
"S2936","1","P622",391,"2024-10-05"
"S2937","2","P622",618,"2024-05-04"
"S2938","3","P622",589,"2024-06-05"
"S2939","4","P622",332,"2023-05-08"
"S2940","5","P622",416,"2023-07-31"
"S2941","1","P623",587,"2023-07-17"
"S2942","2","P623",279,"2023-09-07"
"S2943","3","P623",744,"2024-10-21"
"S2944","4","P623",713,"2023-09-07"
"S2945","5","P623",205,"2023-07-03"
"S2946","1","P624",623,"2024-07-23"
"S2947","2","P624",273,"2024-11-14"
"S2948","3","P624",593,"2024-07-06"
"S2949","4","P624",936,"2024-08-08"
"S2950","5","P624",532,"2023-07-05"
"S2951","1","P625",126,"2024-10-29"
"S2952","2","P625",867,"2024-11-09"
"S2953","3","P625",963,"2023-09-04"
"S2954","4","P625",317,"2024-03-11"
"S2955","5","P625",61,"2023-05-02"
"S2956","1","P626",776,"2024-08-29"
"S2957","2","P626",474,"2023-07-08"
"S2958","3","P626",845,"2024-01-16"
"S2959","4","P626",382,"2024-10-12"
"S2960","5","P626",683,"2024-05-31"
"S2961","1","P627",91,"2023-08-25"
"S2962","2","P627",782,"2023-11-17"
"S2963","3","P627",276,"2024-05-02"
"S2964","4","P627",644,"2024-08-09"
"S2965","5","P627",496,"2023-08-12"
"S2966","1","P628",143,"2023-11-06"
"S2967","2","P628",623,"2024-10-03"
"S2968","3","P628",132,"2023-10-27"
"S2969","4","P628",387,"2024-05-10"
"S2970","5","P628",428,"2024-07-15"
"S2971","1","P629",250,"2023-05-17"
"S2972","2","P629",566,"2024-01-14"
"S2973","3","P629",808,"2024-09-21"
"S2974","4","P629",547,"2023-11-26"
"S2975","5","P629",766,"2023-07-26"
"S2976","1","P630",481,"2024-10-21"
"S2977","2","P630",454,"2024-08-17"
"S2978","3","P630",624,"2023-07-26"
"S2979","4","P630",58,"2023-06-26"
"S2980","5","P630",794,"2024-09-05"
"S2981","1","P631",707,"2023-09-26"
"S2982","2","P631",771,"2023-12-28"
"S2983","3","P631",252,"2023-12-12"
"S2984","4","P631",343,"2024-09-20"
"S2985","5","P631",664,"2024-02-23"
"S2986","1","P632",234,"2024-04-03"
"S2987","2","P632",154,"2023-05-26"
"S2988","3","P632",486,"2023-11-21"
"S2989","4","P632",781,"2024-03-20"
"S2990","5","P632",828,"2023-10-19"
"S2991","1","P633",635,"2024-08-01"
"S2992","2","P633",686,"2024-04-04"
"S2993","3","P633",530,"2024-01-22"
"S2994","4","P633",181,"2024-03-25"
"S2995","5","P633",876,"2023-07-14"
"S2996","1","P634",489,"2024-05-07"
"S2997","2","P634",366,"2024-05-26"
"S2998","3","P634",299,"2024-04-27"
"S2999","4","P634",140,"2024-05-30"
"S3000","5","P634",275,"2024-08-11"
"S3001","1","P635",1000,"2023-09-04"
"S3002","2","P635",575,"2023-11-12"
"S3003","3","P635",668,"2023-08-18"
"S3004","4","P635",39,"2024-04-23"
"S3005","5","P635",559,"2023-11-11"
"S3006","1","P636",682,"2024-02-19"
"S3007","2","P636",249,"2023-06-06"
"S3008","3","P636",606,"2023-11-12"
"S3009","4","P636",571,"2023-09-18"
"S3010","5","P636",521,"2024-10-18"
"S3011","1","P637",972,"2023-06-30"
"S3012","2","P637",413,"2024-08-07"
"S3013","3","P637",83,"2023-08-01"
"S3014","4","P637",297,"2024-02-10"
"S3015","5","P637",453,"2024-02-26"
"S3016","1","P638",131,"2024-01-28"
"S3017","2","P638",738,"2024-10-27"
"S3018","3","P638",1,"2024-03-03"
"S3019","4","P638",572,"2023-12-06"
"S3020","5","P638",540,"2024-04-07"
"S3021","1","P639",174,"2024-05-03"
"S3022","2","P639",126,"2023-08-15"
"S3023","3","P639",455,"2023-08-31"
"S3024","4","P639",620,"2024-01-30"
"S3025","5","P639",764,"2024-08-21"
"S3026","1","P640",426,"2023-05-20"
"S3027","2","P640",274,"2024-10-14"
"S3028","3","P640",246,"2023-12-03"
"S3029","4","P640",106,"2024-01-19"
"S3030","5","P640",332,"2024-07-22"
"S3031","1","P641",838,"2024-01-26"
"S3032","2","P641",241,"2024-05-11"
"S3033","3","P641",850,"2024-09-18"
"S3034","4","P641",193,"2024-10-24"
"S3035","5","P641",599,"2023-12-14"
"S3036","1","P642",926,"2024-11-05"
"S3037","2","P642",190,"2024-07-19"
"S3038","3","P642",946,"2023-07-20"
"S3039","4","P642",480,"2023-10-09"
"S3040","5","P642",315,"2023-10-12"
"S3041","1","P546",55,"2024-06-15"
"S3042","2","P546",328,"2024-06-30"
"S3043","3","P546",574,"2024-10-13"
"S3044","4","P546",773,"2023-10-13"
"S3045","5","P546",666,"2024-08-04"
"S3046","1","P643",520,"2023-05-10"
"S3047","2","P643",7,"2024-06-14"
"S3048","3","P643",908,"2023-12-27"
"S3049","4","P643",951,"2023-10-02"
"S3050","5","P643",59,"2024-07-13"
"S3051","1","P545",831,"2023-08-07"
"S3052","2","P545",257,"2024-07-05"
"S3053","3","P545",345,"2023-10-01"
"S3054","4","P545",323,"2024-05-10"
"S3055","5","P545",399,"2023-08-30"
"S3056","1","P644",904,"2024-06-22"
"S3057","2","P644",101,"2023-06-12"
"S3058","3","P644",835,"2024-01-02"
"S3059","4","P644",153,"2023-06-01"
"S3060","5","P644",82,"2023-05-28"
"S3061","1","P645",361,"2024-07-26"
"S3062","2","P645",416,"2023-05-12"
"S3063","3","P645",751,"2023-07-21"
"S3064","4","P645",768,"2023-12-21"
"S3065","5","P645",850,"2024-01-17"
"S3066","1","P548",471,"2024-10-05"
"S3067","2","P548",19,"2024-02-01"
"S3068","3","P548",189,"2024-06-28"
"S3069","4","P548",107,"2024-11-12"
"S3070","5","P548",656,"2024-07-28"
"S3071","1","P646",643,"2024-08-26"
"S3072","2","P646",483,"2023-07-26"
"S3073","3","P646",418,"2023-08-28"
"S3074","4","P646",986,"2024-01-21"
"S3075","5","P646",442,"2023-08-18"
"S3076","1","P647",701,"2024-03-29"
"S3077","2","P647",216,"2024-07-03"
"S3078","3","P647",85,"2023-11-25"
"S3079","4","P647",253,"2024-06-19"
"S3080","5","P647",150,"2024-06-29"
"S3081","1","P549",34,"2024-06-19"
"S3082","2","P549",517,"2024-04-30"
"S3083","3","P549",872,"2023-12-25"
"S3084","4","P549",297,"2023-09-13"
"S3085","5","P549",841,"2024-03-06"
"S3086","1","P648",30,"2024-07-08"
"S3087","2","P648",677,"2024-05-12"
"S3088","3","P648",879,"2023-12-06"
"S3089","4","P648",693,"2024-09-02"
"S3090","5","P648",953,"2024-10-01"
"S3091","1","P649",757,"2024-10-12"
"S3092","2","P649",195,"2024-01-10"
"S3093","3","P649",908,"2024-09-29"
"S3094","4","P649",998,"2023-11-30"
"S3095","5","P649",33,"2024-10-17"
"S3096","1","P544",79,"2024-06-28"
"S3097","2","P544",857,"2024-08-23"
"S3098","3","P544",722,"2024-10-29"
"S3099","4","P544",66,"2024-01-12"
"S3100","5","P544",682,"2023-06-27"
"S3101","1","P650",137,"2023-06-01"
"S3102","2","P650",661,"2023-10-30"
"S3103","3","P650",409,"2024-06-29"
"S3104","4","P650",492,"2023-08-10"
"S3105","5","P650",983,"2024-05-09"
"S3106","1","P651",217,"2023-05-25"
"S3107","2","P651",726,"2024-03-03"
"S3108","3","P651",892,"2024-03-01"
"S3109","4","P651",230,"2023-10-02"
"S3110","5","P651",940,"2024-03-04"
"S3111","1","P223",317,"2024-07-02"
"S3112","2","P223",782,"2024-06-01"
"S3113","3","P223",525,"2023-07-31"
"S3114","4","P223",861,"2023-11-01"
"S3115","5","P223",93,"2024-08-31"
"S3116","1","P652",769,"2024-01-10"
"S3117","2","P652",646,"2023-12-19"
"S3118","3","P652",500,"2024-10-28"
"S3119","4","P652",738,"2024-02-16"
"S3120","5","P652",880,"2024-06-06"
"S3121","1","P653",621,"2023-10-28"
"S3122","2","P653",522,"2024-08-06"
"S3123","3","P653",789,"2024-03-22"
"S3124","4","P653",769,"2024-04-10"
"S3125","5","P653",204,"2024-03-05"
"S3126","1","P654",99,"2024-01-20"
"S3127","2","P654",209,"2024-08-08"
"S3128","3","P654",972,"2024-02-19"
"S3129","4","P654",908,"2023-08-15"
"S3130","5","P654",914,"2024-11-09"
"S3131","1","P655",728,"2024-07-20"
"S3132","2","P655",693,"2024-09-28"
"S3133","3","P655",482,"2023-06-27"
"S3134","4","P655",509,"2023-11-20"
"S3135","5","P655",249,"2024-10-16"
"S3136","1","P656",246,"2023-12-30"
"S3137","2","P656",23,"2024-03-22"
"S3138","3","P656",8,"2023-08-26"
"S3139","4","P656",576,"2023-05-09"
"S3140","5","P656",365,"2024-04-26"
"S3141","1","P657",860,"2024-09-09"
"S3142","2","P657",789,"2023-11-15"
"S3143","3","P657",835,"2023-05-25"
"S3144","4","P657",857,"2024-01-06"
"S3145","5","P657",107,"2024-05-13"
"S3146","1","P658",68,"2024-07-12"
"S3147","2","P658",553,"2024-02-01"
"S3148","3","P658",223,"2024-09-15"
"S3149","4","P658",972,"2024-09-01"
"S3150","5","P658",0,"2023-08-15"
"S3151","1","P659",642,"2023-08-19"
"S3152","2","P659",750,"2024-09-19"
"S3153","3","P659",69,"2024-06-22"
"S3154","4","P659",56,"2023-07-14"
"S3155","5","P659",389,"2024-11-01"
"S3156","1","P660",112,"2023-11-23"
"S3157","2","P660",530,"2024-09-09"
"S3158","3","P660",261,"2024-08-20"
"S3159","4","P660",717,"2024-07-07"
"S3160","5","P660",399,"2024-05-07"
"S3161","1","P661",266,"2023-07-29"
"S3162","2","P661",647,"2024-10-23"
"S3163","3","P661",887,"2024-04-28"
"S3164","4","P661",389,"2024-10-03"
"S3165","5","P661",202,"2024-02-18"
"S3166","1","P662",491,"2023-07-18"
"S3167","2","P662",930,"2024-09-07"
"S3168","3","P662",434,"2023-11-25"
"S3169","4","P662",201,"2024-01-19"
"S3170","5","P662",644,"2024-03-18"
"S3171","1","P663",413,"2024-07-22"
"S3172","2","P663",461,"2023-12-09"
"S3173","3","P663",427,"2023-10-08"
"S3174","4","P663",734,"2024-05-20"
"S3175","5","P663",557,"2023-05-15"
"S3176","1","P664",366,"2023-10-20"
"S3177","2","P664",504,"2023-12-23"
"S3178","3","P664",486,"2023-11-18"
"S3179","4","P664",376,"2024-08-10"
"S3180","5","P664",189,"2024-08-10"
"S3181","1","P665",231,"2024-06-24"
"S3182","2","P665",39,"2024-04-09"
"S3183","3","P665",656,"2023-11-08"
"S3184","4","P665",178,"2024-08-28"
"S3185","5","P665",129,"2024-04-07"
"S3186","1","P666",330,"2023-09-16"
"S3187","2","P666",510,"2023-06-01"
"S3188","3","P666",933,"2023-06-20"
"S3189","4","P666",606,"2023-07-22"
"S3190","5","P666",405,"2024-10-31"
"S3191","1","P667",959,"2023-12-13"
"S3192","2","P667",638,"2024-02-09"
"S3193","3","P667",903,"2024-01-06"
"S3194","4","P667",852,"2024-06-29"
"S3195","5","P667",825,"2023-07-06"
"S3196","1","P668",820,"2023-10-05"
"S3197","2","P668",851,"2023-09-13"
"S3198","3","P668",677,"2023-06-04"
"S3199","4","P668",615,"2024-06-17"
"S3200","5","P668",931,"2024-02-06"
"S3201","1","P669",971,"2024-01-14"
"S3202","2","P669",333,"2024-07-01"
"S3203","3","P669",35,"2023-05-17"
"S3204","4","P669",266,"2023-10-21"
"S3205","5","P669",99,"2024-04-05"
"S3206","1","P670",758,"2023-05-11"
"S3207","2","P670",60,"2024-04-14"
"S3208","3","P670",616,"2023-08-19"
"S3209","4","P670",373,"2023-07-02"
