"customer_id","transaction_id","feedback","rating"
"C1260","123083471","Great quality, very satisfied with the purchase.","4.00"
"C711","123082677","Quality issues, needs a lot of improvement.","2.00"
"C297","123086553","Quick delivery and fantastic service.","4.00"
"C530","123084775","Very disappointing, poor quality.","2.00"
"C166","123084781","Service was satisfactory but not outstanding.","4.00"
"C649","123085513","Amazing experience, will definitely buy again!","5.00"
"C1110","123082722","Product is fine but could be improved.","3.00"
"C1468","123083478","Product exceeded expectations, works perfectly.","5.00"
"C1193","123086731","Average experience, acceptable for the price.","4.00"
"C1611","123083493","Product exceeded expectations, works perfectly.","5.00"
"C1684","123086772","Quality issues, needs a lot of improvement.","1.00"
"C1634","123086773","Service was satisfactory but not outstanding.","4.00"
"C448","123086783","Average experience, acceptable for the price.","4.00"
"C156","123084828","Amazing experience, will definitely buy again!","5.00"
"C386","123086836","Average experience, acceptable for the price.","4.00"
"C790","123084838","It's okay, not bad but nothing special.","3.00"
"C996","123086866","Great quality, very satisfied with the purchase.","5.00"
"C1280","123083519","Quick delivery and fantastic service.","5.00"
"C1744","123084001","Excellent product, highly recommended!","4.00"
"C1722","123086897","Quick delivery and fantastic service.","4.00"
"C210","123086905","Great quality, very satisfied with the purchase.","4.00"
"C534","123084881","Product exceeded expectations, works perfectly.","4.00"
"C777","123087078","Quick delivery and fantastic service.","5.00"
"C945","123082895","Excellent product, highly recommended!","5.00"
"C641","123087101","Amazing experience, will definitely buy again!","5.00"
"C490","123081970","Quality issues, needs a lot of improvement.","1.00"
"C1161","123087138","Great quality, very satisfied with the purchase.","4.00"
"C1571","123087223","Amazing experience, will definitely buy again!","4.00"
"C1638","123087231","Service was satisfactory but not outstanding.","4.00"
"C1443","123081981","Amazing experience, will definitely buy again!","5.00"
"C871","123083011","Product is fine but could be improved.","4.00"
"C601","123083013","Product exceeded expectations, works perfectly.","5.00"
"C1733","123087408","Amazing experience, will definitely buy again!","5.00"
"C1248","123083579","Quality issues, needs a lot of improvement.","1.00"
"C1473","123084948","Product exceeded expectations, works perfectly.","4.00"
"C1577","123084958","Product is fine but could be improved.","4.00"
"C1154","123087461","Decent product, meets the basic needs.","4.00"
"C842","123087471","Quick delivery and fantastic service.","4.00"
"C850","123085727","Great quality, very satisfied with the purchase.","4.00"
"C91","123083044","Great quality, very satisfied with the purchase.","5.00"
"C924","123083059","Product exceeded expectations, works perfectly.","5.00"
"C554","123083079","Amazing experience, will definitely buy again!","4.00"
"C1678","123084962","Amazing experience, will definitely buy again!","5.00"
"C461","123085223","Terrible experience, would not recommend.","1.00"
"C1341","123084147","Excellent product, highly recommended!","5.00"
"C755","123084974","Quick delivery and fantastic service.","5.00"
"C729","123084980","Product exceeded expectations, works perfectly.","5.00"
"C1601","123087648","Terrible experience, would not recommend.","1.00"
"C1194","123085014","Product exceeded expectations, works perfectly.","5.00"
"C508","123083181","Excellent product, highly recommended!","4.00"
"C1688","123087701","Decent product, meets the basic needs.","4.00"
"C1278","123084300","Quick delivery and fantastic service.","4.00"
"C1149","123085285","Great quality, very satisfied with the purchase.","4.00"
"C677","123085656","Amazing experience, will definitely buy again!","4.00"
"C77","123083774","Terrible experience, would not recommend.","1.00"
"C1428","123084400","Terrible experience, would not recommend.","1.00"
"C336","123082156","Excellent product, highly recommended!","5.00"
"C1554","123083307","Product exceeded expectations, works perfectly.","4.00"
"C946","123082208","Quality issues, needs a lot of improvement.","1.00"
"C988","123084507","Product exceeded expectations, works perfectly.","5.00"
"C1551","123085724","Great quality, very satisfied with the purchase.","4.00"
"C725","123082226","Quality issues, needs a lot of improvement.","1.00"
"C890","123091284","Service was satisfactory but not outstanding.","3.00"
"C1448","123090093","Quick delivery and fantastic service.","4.00"
"C974","123088262","Quality issues, needs a lot of improvement.","1.00"
"C1546","123090760","Great quality, very satisfied with the purchase.","5.00"
"C1596","123092355","Great quality, very satisfied with the purchase.","5.00"
"C1718","123092357","Not worth the money, completely unsatisfactory.","1.00"
"C120","123092373","Great quality, very satisfied with the purchase.","5.00"
"C798","123092458","Product exceeded expectations, works perfectly.","5.00"
"C158","123092462","Product exceeded expectations, works perfectly.","5.00"
"C640","123091738","Amazing experience, will definitely buy again!","5.00"
"C1376","123090151","Product exceeded expectations, works perfectly.","5.00"
"C732","123087732","Quick delivery and fantastic service.","5.00"
"C648","123088347","Great quality, very satisfied with the purchase.","4.00"
"C1471","123090856","Not worth the money, completely unsatisfactory.","1.00"
"C852","123090863","Amazing experience, will definitely buy again!","5.00"
"C577","123090903","Excellent product, highly recommended!","4.00"
"C1430","123088399","Great quality, very satisfied with the purchase.","4.00"
"C463","123089474","Product exceeded expectations, works perfectly.","5.00"
"C377","123092724","Great quality, very satisfied with the purchase.","5.00"
"C1033","123092738","Product arrived damaged, not happy with the service.","2.00"
"C1397","123088449","Product exceeded expectations, works perfectly.","4.00"
"C1368","123090920","Quality issues, needs a lot of improvement.","2.00"
"C1296","123092802","Product exceeded expectations, works perfectly.","4.00"
"C999","123088517","Quality issues, needs a lot of improvement.","2.00"
"C1694","123092863","Amazing experience, will definitely buy again!","5.00"
"C426","123088578","Excellent product, highly recommended!","4.00"
"C122","123087814","Quality issues, needs a lot of improvement.","2.00"
"C1288","123090967","Excellent product, highly recommended!","4.00"
"C702","123092936","Quick delivery and fantastic service.","4.00"
"C446","123088636","Average experience, acceptable for the price.","4.00"
"C38","123091808","Average experience, acceptable for the price.","3.00"
"C342","123093038","Great quality, very satisfied with the purchase.","4.00"
"C913","123088728","Great quality, very satisfied with the purchase.","4.00"
"C521","123088738","Excellent product, highly recommended!","4.00"
"C1706","123091027","Quality issues, needs a lot of improvement.","1.00"
"C1491","123093128","Product arrived damaged, not happy with the service.","2.00"
"C818","123093134","Product is fine but could be improved.","4.00"
"C37","123093137","Product arrived damaged, not happy with the service.","1.00"
"C1000","123090285","Quick delivery and fantastic service.","4.00"
"C288","123091082","Terrible experience, would not recommend.","2.00"
"C343","123093199","Quality issues, needs a lot of improvement.","2.00"
"C176","123088850","Great quality, very satisfied with the purchase.","4.00"
"C756","123093338","Product exceeded expectations, works perfectly.","4.00"
"C802","123088883","It's okay, not bad but nothing special.","3.00"
"C959","123088895","Not worth the money, completely unsatisfactory.","1.00"
"C1108","123093359","Amazing experience, will definitely buy again!","4.00"
"C1486","123090338","Excellent product, highly recommended!","4.00"
"C56","123093392","Great quality, very satisfied with the purchase.","4.00"
"C1646","123093407","Great quality, very satisfied with the purchase.","5.00"
"C1023","123091143","It's okay, not bad but nothing special.","4.00"
"C1612","123093580","Amazing experience, will definitely buy again!","5.00"
"C455","123088994","Product exceeded expectations, works perfectly.","4.00"
"C1472","123090347","Excellent product, highly recommended!","4.00"
"C676","123089009","Excellent product, highly recommended!","4.00"
"C193","123090368","Product is fine but could be improved.","4.00"
"C266","123093671","Service was satisfactory but not outstanding.","4.00"
"C1621","123089025","Amazing experience, will definitely buy again!","5.00"
"C1712","123091186","Quality issues, needs a lot of improvement.","1.00"
"C972","123089282","Terrible experience, would not recommend.","1.00"
"C524","123093790","Amazing experience, will definitely buy again!","4.00"
"C68","123089106","Service was satisfactory but not outstanding.","4.00"
"C1604","123090388","Product is fine but could be improved.","4.00"
"C293","123093851","Service was satisfactory but not outstanding.","4.00"
"C1391","123089130","Product exceeded expectations, works perfectly.","4.00"
"C1568","123091246","It's okay, not bad but nothing special.","3.00"
